date,memory_usage_in_kB
2022-05-27 00:42:01+02:00, 8050736
2022-05-27 00:43:01+02:00, 8052732
2022-05-27 00:44:01+02:00, 8054960
2022-05-27 00:45:01+02:00, 8058160
2022-05-27 00:46:01+02:00, 8060732
2022-05-27 00:47:01+02:00, 8062648
2022-05-27 00:48:01+02:00, 8064304
2022-05-27 00:49:01+02:00, 8066848
2022-05-27 00:50:01+02:00, 8068576
2022-05-27 00:51:01+02:00, 8070616
2022-05-27 00:52:01+02:00, 8075352
2022-05-27 09:40:10+02:00, 8097692
2022-05-27 09:41:01+02:00, 8097700
2022-05-27 09:42:01+02:00, 8097840
2022-05-27 09:43:01+02:00, 8097764
2022-05-27 09:44:01+02:00, 8097956
2022-05-27 09:45:01+02:00, 8098148
2022-05-27 09:46:01+02:00, 8097992
2022-05-27 09:47:01+02:00, 8098068
2022-05-27 09:48:01+02:00, 8098360
2022-05-27 09:49:01+02:00, 8100400
2022-05-27 09:50:01+02:00, 8102532
2022-05-27 09:51:01+02:00, 8104472
2022-05-27 09:52:01+02:00, 8107704
2022-05-27 09:53:01+02:00, 8109076
2022-05-27 09:54:01+02:00, 8110900
2022-05-27 09:55:01+02:00, 8113112
2022-05-27 09:56:01+02:00, 8115232
2022-05-27 09:57:01+02:00, 8117328
2022-05-27 09:58:01+02:00, 8119720
2022-05-27 09:59:01+02:00, 8121740
2022-05-27 10:00:01+02:00, 8123624
2022-05-27 10:01:01+02:00, 8122732
2022-05-27 10:02:01+02:00, 8122780
2022-05-27 10:03:01+02:00, 8125304
2022-05-27 10:04:01+02:00, 8126912
2022-05-27 10:05:01+02:00, 8128288
2022-05-27 10:06:01+02:00, 8127276
2022-05-27 10:07:01+02:00, 8129708
2022-05-27 10:08:01+02:00, 8131104
2022-05-27 10:09:01+02:00, 8133320
2022-05-27 10:10:01+02:00, 8135780
2022-05-27 10:11:01+02:00, 8136340
2022-05-27 10:12:01+02:00, 8135992
2022-05-27 10:13:01+02:00, 8137864
2022-05-27 10:14:01+02:00, 8140116
2022-05-27 10:15:01+02:00, 8142164
2022-05-27 10:16:01+02:00, 8144552
2022-05-27 10:17:01+02:00, 8145140
2022-05-27 10:18:01+02:00, 8144896
2022-05-27 10:19:01+02:00, 8145576
2022-05-27 10:20:01+02:00, 8148424
2022-05-27 10:21:01+02:00, 8150156
2022-05-27 10:22:01+02:00, 8152668
2022-05-27 10:23:01+02:00, 8155284
2022-05-27 10:24:01+02:00, 8157860
2022-05-27 10:25:01+02:00, 8160264
2022-05-27 10:26:01+02:00, 8162712
2022-05-27 10:27:01+02:00, 8167108
2022-05-27 10:28:01+02:00, 8168108
2022-05-27 10:29:01+02:00, 8170260
2022-05-27 10:30:01+02:00, 8172240
2022-05-27 10:31:01+02:00, 8175312
2022-05-27 10:32:01+02:00, 8177716
2022-05-27 10:33:01+02:00, 8180228
2022-05-27 10:34:01+02:00, 8183120
2022-05-27 10:35:01+02:00, 8185340
2022-05-27 10:36:01+02:00, 8188192
2022-05-27 10:37:01+02:00, 8190880
2022-05-27 10:38:01+02:00, 8192804
2022-05-27 10:39:01+02:00, 8195340
2022-05-27 10:40:01+02:00, 8197808
2022-05-27 10:41:02+02:00, 8200564
2022-05-27 10:42:01+02:00, 8203092
2022-05-27 10:43:01+02:00, 8205412
2022-05-27 10:44:01+02:00, 8207876
2022-05-27 10:45:01+02:00, 8210592
2022-05-27 10:46:01+02:00, 8212900
2022-05-27 10:47:01+02:00, 8218292
2022-05-27 10:48:01+02:00, 8218776
2022-05-27 10:49:01+02:00, 8217652
2022-05-27 10:50:01+02:00, 8220140
2022-05-27 10:51:01+02:00, 8223132
2022-05-27 10:52:01+02:00, 8222700
2022-05-27 10:53:01+02:00, 8226220
2022-05-27 10:54:01+02:00, 8228056
2022-05-27 10:55:01+02:00, 8230656
2022-05-27 10:56:01+02:00, 8232148
2022-05-27 10:57:01+02:00, 8231620
2022-05-27 10:58:01+02:00, 8234136
2022-05-27 10:59:01+02:00, 8236884
2022-05-27 11:00:01+02:00, 8239212
2022-05-27 11:01:01+02:00, 8241704
2022-05-27 11:02:01+02:00, 8244500
2022-05-27 11:03:01+02:00, 8246812
2022-05-27 11:04:01+02:00, 8249404
2022-05-27 11:05:01+02:00, 8251668
2022-05-27 11:06:01+02:00, 8254048
2022-05-27 11:07:01+02:00, 8256792
2022-05-27 11:08:01+02:00, 8259112
2022-05-27 11:09:01+02:00, 8261672
2022-05-27 11:10:01+02:00, 8264212
2022-05-27 11:11:01+02:00, 8269404
2022-05-27 11:12:01+02:00, 8269624
2022-05-27 11:13:01+02:00, 8271692
2022-05-27 11:14:01+02:00, 8273960
2022-05-27 11:15:01+02:00, 8277084
2022-05-27 11:16:01+02:00, 8279020
2022-05-27 11:17:01+02:00, 8283760
2022-05-27 11:18:01+02:00, 8284460
2022-05-27 11:19:01+02:00, 8286948
2022-05-27 11:20:01+02:00, 8289364
2022-05-27 11:21:01+02:00, 8292456
2022-05-27 11:22:01+02:00, 8297124
2022-05-27 11:23:01+02:00, 8298072
2022-05-27 11:24:01+02:00, 8301444
2022-05-27 11:25:01+02:00, 8303032
2022-05-27 11:26:01+02:00, 8307148
2022-05-27 11:27:01+02:00, 8308504
2022-05-27 11:28:01+02:00, 8310576
2022-05-27 11:29:01+02:00, 8312860
2022-05-27 11:30:01+02:00, 8315492
2022-05-27 11:31:01+02:00, 8317768
2022-05-27 11:32:01+02:00, 8320428
2022-05-27 11:33:01+02:00, 8323004
2022-05-27 11:34:01+02:00, 8326608
2022-05-27 11:35:01+02:00, 8327996
2022-05-27 11:36:01+02:00, 8330680
2022-05-27 11:37:01+02:00, 8333216
2022-05-27 11:38:01+02:00, 8335660
2022-05-27 11:39:01+02:00, 8338224
2022-05-27 11:40:01+02:00, 8340616
2022-05-27 11:41:01+02:00, 8342908
2022-05-27 11:42:01+02:00, 8345540
2022-05-27 11:43:01+02:00, 8348028
2022-05-27 11:44:01+02:00, 8350656
2022-05-27 11:45:01+02:00, 8352956
2022-05-27 11:46:01+02:00, 8355652
2022-05-27 11:47:01+02:00, 8359124
2022-05-27 11:48:01+02:00, 8360500
2022-05-27 11:49:01+02:00, 8362756
2022-05-27 11:50:01+02:00, 8367744
2022-05-27 11:51:01+02:00, 8369660
2022-05-27 11:52:01+02:00, 8370628
2022-05-27 11:53:01+02:00, 8373048
2022-05-27 11:54:01+02:00, 8375488
2022-05-27 11:55:01+02:00, 8377888
2022-05-27 11:56:01+02:00, 8381864
2022-05-27 11:57:01+02:00, 8383856
2022-05-27 11:58:01+02:00, 8386340
2022-05-27 11:59:01+02:00, 8388652
2022-05-27 12:00:01+02:00, 8391476
2022-05-27 12:01:01+02:00, 8394144
2022-05-27 12:02:01+02:00, 8396220
2022-05-27 12:03:01+02:00, 8398852
2022-05-27 12:04:01+02:00, 8402092
2022-05-27 12:05:01+02:00, 8404132
2022-05-27 12:06:01+02:00, 8406508
2022-05-27 12:07:01+02:00, 8409408
2022-05-27 12:08:01+02:00, 8411764
2022-05-27 12:09:01+02:00, 8416756
2022-05-27 12:10:01+02:00, 8417456
2022-05-27 12:11:01+02:00, 8420252
2022-05-27 12:12:01+02:00, 8421968
2022-05-27 12:13:01+02:00, 8424396
2022-05-27 12:14:01+02:00, 8426936
2022-05-27 12:15:02+02:00, 8429408
2022-05-27 12:16:01+02:00, 8431668
2022-05-27 12:17:01+02:00, 8434568
2022-05-27 12:18:01+02:00, 8436980
2022-05-27 12:19:01+02:00, 8439512
2022-05-27 12:20:01+02:00, 8441800
2022-05-27 12:21:01+02:00, 8415276
2022-05-27 12:22:01+02:00, 8394396
2022-05-27 12:23:01+02:00, 8394784
2022-05-27 12:24:01+02:00, 8395256
2022-05-27 12:25:01+02:00, 8396152
2022-05-27 12:26:01+02:00, 8397804
2022-05-27 12:27:01+02:00, 8400544
2022-05-27 12:28:01+02:00, 8404064
2022-05-27 12:29:01+02:00, 8407424
2022-05-27 12:30:01+02:00, 8408556
2022-05-27 12:31:01+02:00, 8396736
2022-05-27 12:32:01+02:00, 8395720
2022-05-27 12:33:01+02:00, 8398388
2022-05-27 12:34:01+02:00, 8400728
2022-05-27 12:35:01+02:00, 8407208
2022-05-27 12:36:01+02:00, 8407792
2022-05-27 12:37:01+02:00, 8409492
2022-05-27 12:38:01+02:00, 8413112
2022-05-27 12:39:01+02:00, 8414392
2022-05-27 12:40:01+02:00, 8416304
2022-05-27 12:41:01+02:00, 8418344
2022-05-27 12:42:01+02:00, 8418472
2022-05-27 12:43:01+02:00, 8418216
2022-05-27 12:44:01+02:00, 8418340
2022-05-27 12:45:01+02:00, 8417612
2022-05-27 12:46:01+02:00, 8418740
2022-05-27 12:47:01+02:00, 8419704
2022-05-27 12:48:01+02:00, 8422524
2022-05-27 12:49:01+02:00, 8425084
2022-05-27 12:50:01+02:00, 8427692
2022-05-27 12:51:01+02:00, 8430948
2022-05-27 12:52:01+02:00, 8432528
2022-05-27 12:53:01+02:00, 8435104
2022-05-27 12:54:01+02:00, 8438036
2022-05-27 12:55:01+02:00, 8440016
2022-05-27 12:56:01+02:00, 8442612
2022-05-27 12:57:01+02:00, 8445360
2022-05-27 12:58:01+02:00, 8447640
2022-05-27 12:59:01+02:00, 8449944
2022-05-27 13:00:01+02:00, 8452468
2022-05-27 13:01:01+02:00, 8455324
2022-05-27 13:02:01+02:00, 8456168
2022-05-27 13:03:01+02:00, 8453624
2022-05-27 13:04:01+02:00, 8455860
2022-05-27 13:05:01+02:00, 8450456
2022-05-27 13:06:01+02:00, 8445124
2022-05-27 13:07:01+02:00, 8447740
2022-05-27 13:08:01+02:00, 8450268
2022-05-27 13:09:01+02:00, 8452508
2022-05-27 13:10:01+02:00, 8455144
2022-05-27 13:11:01+02:00, 8458020
2022-05-27 13:12:01+02:00, 8460076
2022-05-27 13:13:01+02:00, 8462600
2022-05-27 13:14:01+02:00, 8464960
2022-05-27 13:15:01+02:00, 8467716
2022-05-27 13:16:01+02:00, 8454196
2022-05-27 13:17:01+02:00, 8451260
2022-05-27 13:18:01+02:00, 8454300
2022-05-27 13:19:01+02:00, 8458184
2022-05-27 13:20:01+02:00, 8459656
2022-05-27 13:21:01+02:00, 8462124
2022-05-27 13:22:01+02:00, 8464560
2022-05-27 13:23:01+02:00, 8467156
2022-05-27 13:24:01+02:00, 8469644
2022-05-27 13:25:01+02:00, 8472068
2022-05-27 13:26:01+02:00, 8474592
2022-05-27 13:27:01+02:00, 8477036
2022-05-27 13:28:01+02:00, 8479700
2022-05-27 13:29:01+02:00, 8482204
2022-05-27 13:30:01+02:00, 8485572
2022-05-27 13:31:01+02:00, 8487424
2022-05-27 13:32:01+02:00, 8489796
2022-05-27 13:33:01+02:00, 8492148
2022-05-27 13:34:01+02:00, 8494796
2022-05-27 13:35:01+02:00, 8497376
2022-05-27 13:36:01+02:00, 8499664
2022-05-27 13:37:01+02:00, 8502260
2022-05-27 13:38:01+02:00, 8504880
2022-05-27 13:39:01+02:00, 8507396
2022-05-27 13:40:01+02:00, 8509932
2022-05-27 13:41:01+02:00, 8512360
2022-05-27 13:42:01+02:00, 8514932
2022-05-27 13:43:01+02:00, 8517796
2022-05-27 13:44:01+02:00, 8519628
2022-05-27 13:45:01+02:00, 8522308
2022-05-27 13:46:01+02:00, 8524760
2022-05-27 13:47:01+02:00, 8524116
2022-05-27 13:48:01+02:00, 8526504
2022-05-27 13:49:01+02:00, 8528840
2022-05-27 13:50:01+02:00, 8531140
2022-05-27 13:51:01+02:00, 8534156
2022-05-27 13:52:01+02:00, 8536192
2022-05-27 13:53:01+02:00, 8538788
2022-05-27 13:54:01+02:00, 8541116
2022-05-27 13:55:01+02:00, 8544132
2022-05-27 13:56:01+02:00, 8546104
2022-05-27 13:57:01+02:00, 8548696
2022-05-27 13:58:01+02:00, 8551456
2022-05-27 13:59:01+02:00, 8553560
2022-05-27 14:00:01+02:00, 8547668
2022-05-27 14:01:01+02:00, 8547620
2022-05-27 14:02:01+02:00, 8547624
2022-05-27 14:03:01+02:00, 8547576
2022-05-27 14:04:01+02:00, 8547604
2022-05-27 14:05:01+02:00, 8547612
2022-05-27 14:06:01+02:00, 8547624
2022-05-27 14:07:01+02:00, 8547572
2022-05-27 14:08:01+02:00, 8547584
2022-05-27 14:09:01+02:00, 8547604
2022-05-27 14:10:01+02:00, 8547616
2022-05-27 14:11:01+02:00, 8547560
2022-05-27 14:12:01+02:00, 8547572
2022-05-27 14:13:01+02:00, 8547584
2022-05-27 14:14:01+02:00, 8547596
2022-05-27 14:15:01+02:00, 8547620
2022-05-27 14:16:01+02:00, 8547576
2022-05-27 14:17:01+02:00, 8547588
2022-05-27 14:18:01+02:00, 8547600
2022-05-27 14:19:01+02:00, 8547612
2022-05-27 14:20:01+02:00, 8547624
2022-05-27 14:21:01+02:00, 8547580
2022-05-27 14:22:01+02:00, 8547592
2022-05-27 14:23:01+02:00, 8547604
2022-05-27 14:24:01+02:00, 8547616
2022-05-27 14:25:01+02:00, 8547576
2022-05-27 14:26:01+02:00, 8547588
2022-05-27 14:27:01+02:00, 8547600
2022-05-27 14:28:01+02:00, 8547612
2022-05-27 14:29:01+02:00, 8545920
2022-05-27 14:30:01+02:00, 8545932
2022-05-27 14:31:01+02:00, 8545944
2022-05-27 14:32:02+02:00, 8545956
2022-05-27 14:33:01+02:00, 8545980
2022-05-27 14:34:01+02:00, 8545924
2022-05-27 14:35:01+02:00, 8545936
2022-05-27 14:36:01+02:00, 8545956
2022-05-27 14:37:01+02:00, 8545968
2022-05-27 14:38:01+02:00, 8545976
2022-05-27 14:39:01+02:00, 8531148
2022-05-27 14:40:01+02:00, 8528940
2022-05-27 14:41:01+02:00, 8528952
2022-05-27 14:42:01+02:00, 8528964
2022-05-27 14:43:01+02:00, 8528920
2022-05-27 14:44:01+02:00, 8528932
2022-05-27 14:45:01+02:00, 8528952
2022-05-27 14:46:01+02:00, 8528964
2022-05-27 14:47:01+02:00, 8528916
2022-05-27 14:48:01+02:00, 8528936
2022-05-27 14:49:01+02:00, 8528952
2022-05-27 14:50:01+02:00, 8528912
2022-05-27 14:51:01+02:00, 8513124
2022-05-27 14:52:01+02:00, 8542428
2022-05-27 14:53:01+02:00, 8540656
2022-05-27 14:54:01+02:00, 8540640
2022-05-27 14:55:02+02:00, 8539912
2022-05-27 14:56:01+02:00, 8540016
2022-05-27 14:57:01+02:00, 8540128
2022-05-27 14:58:01+02:00, 8540072
2022-05-27 14:59:01+02:00, 8540272
2022-05-27 15:00:01+02:00, 8540340
2022-05-27 15:01:01+02:00, 8540404
2022-05-27 15:02:01+02:00, 8540864
2022-05-27 15:03:01+02:00, 8543032
2022-05-27 15:04:01+02:00, 8545188
2022-05-27 15:05:01+02:00, 8547736
2022-05-27 15:06:01+02:00, 8549976
2022-05-27 15:07:01+02:00, 8551880
2022-05-27 15:08:01+02:00, 8553856
2022-05-27 15:09:01+02:00, 8555980
2022-05-27 15:10:01+02:00, 8558164
2022-05-27 15:11:01+02:00, 8560276
2022-05-27 15:12:01+02:00, 8562636
2022-05-27 15:13:01+02:00, 8564812
2022-05-27 15:14:01+02:00, 8566844
2022-05-27 15:15:01+02:00, 8568868
2022-05-27 15:16:01+02:00, 8571064
2022-05-27 15:17:01+02:00, 8573284
2022-05-27 15:18:01+02:00, 8575392
2022-05-27 15:19:01+02:00, 8577584
2022-05-27 15:20:01+02:00, 8579796
2022-05-27 15:21:01+02:00, 8581868
2022-05-27 15:22:01+02:00, 8582068
2022-05-27 15:23:01+02:00, 8582108
2022-05-27 15:24:01+02:00, 8582124
2022-05-27 15:25:01+02:00, 8582140
2022-05-27 15:26:01+02:00, 8582148
2022-05-27 15:27:01+02:00, 8582160
2022-05-27 15:28:01+02:00, 8582176
2022-05-27 15:29:01+02:00, 8582196
2022-05-27 15:30:01+02:00, 8582156
2022-05-27 15:31:01+02:00, 8582172
2022-05-27 15:32:01+02:00, 8582140
2022-05-27 15:33:01+02:00, 8582160
2022-05-27 15:34:01+02:00, 8614876
2022-05-27 15:35:01+02:00, 8614896
2022-05-27 15:36:01+02:00, 8615100
2022-05-27 15:37:01+02:00, 8615072
2022-05-27 15:38:01+02:00, 8615132
2022-05-27 15:39:01+02:00, 8615124
2022-05-27 15:40:01+02:00, 8615292
2022-05-27 15:41:02+02:00, 8615384
2022-05-27 15:42:01+02:00, 8615292
2022-05-27 15:43:01+02:00, 8615416
2022-05-27 15:44:01+02:00, 8615468
2022-05-27 15:45:01+02:00, 8615588
2022-05-27 15:46:01+02:00, 8616688
2022-05-27 15:47:01+02:00, 8618360
2022-05-27 15:48:01+02:00, 8620556
2022-05-27 15:49:01+02:00, 8622720
2022-05-27 15:50:01+02:00, 8624872
2022-05-27 15:51:01+02:00, 8627264
2022-05-27 15:52:01+02:00, 8629376
2022-05-27 15:53:01+02:00, 8631300
2022-05-27 15:54:01+02:00, 8633708
2022-05-27 15:55:01+02:00, 8635656
2022-05-27 15:56:01+02:00, 8637744
2022-05-27 15:57:01+02:00, 8640028
2022-05-27 15:58:01+02:00, 8642036
2022-05-27 15:59:01+02:00, 8644672
2022-05-27 16:00:01+02:00, 8646348
2022-05-27 16:01:01+02:00, 8648588
2022-05-27 16:02:01+02:00, 8650708
2022-05-27 16:03:01+02:00, 8652864
2022-05-27 16:04:01+02:00, 8655028
2022-05-27 16:05:01+02:00, 8657212
2022-05-27 16:06:01+02:00, 8659308
2022-05-27 16:07:01+02:00, 8661392
2022-05-27 16:08:01+02:00, 8663580
2022-05-27 16:09:01+02:00, 8670324
2022-05-27 16:10:01+02:00, 8670196
2022-05-27 16:11:01+02:00, 8670708
2022-05-27 16:12:01+02:00, 8673352
2022-05-27 16:13:01+02:00, 8675908
2022-05-27 16:14:01+02:00, 8678784
2022-05-27 16:15:01+02:00, 8680084
2022-05-27 16:16:01+02:00, 8682688
2022-05-27 16:17:01+02:00, 8685276
2022-05-27 16:18:01+02:00, 8687620
2022-05-27 16:19:01+02:00, 8693428
2022-05-27 16:20:01+02:00, 8696384
2022-05-27 16:21:01+02:00, 8698864
2022-05-27 16:22:01+02:00, 8692492
2022-05-27 16:23:01+02:00, 8691496
2022-05-27 16:24:01+02:00, 8684584
2022-05-27 16:25:01+02:00, 8664764
2022-05-27 16:26:01+02:00, 8657708
2022-05-27 16:27:01+02:00, 8660032
2022-05-27 16:28:01+02:00, 8662064
2022-05-27 16:29:01+02:00, 8663992
2022-05-27 16:30:01+02:00, 8665868
2022-05-27 16:31:01+02:00, 8668756
2022-05-27 16:32:01+02:00, 8673072
2022-05-27 16:33:01+02:00, 8676176
2022-05-27 16:34:01+02:00, 8676580
2022-05-27 16:35:01+02:00, 8679208
2022-05-27 16:36:01+02:00, 8680984
2022-05-27 16:37:01+02:00, 8683440
2022-05-27 16:38:01+02:00, 8686960
2022-05-27 16:39:01+02:00, 8688536
2022-05-27 16:40:01+02:00, 8691072
2022-05-27 16:41:01+02:00, 8693572
2022-05-27 16:42:01+02:00, 8696640
2022-05-27 16:43:01+02:00, 8698276
2022-05-27 16:44:01+02:00, 8699908
2022-05-27 16:45:01+02:00, 8700592
2022-05-27 16:46:01+02:00, 8703120
2022-05-27 16:47:01+02:00, 8705792
2022-05-27 16:48:01+02:00, 8708272
2022-05-27 16:49:01+02:00, 8710684
2022-05-27 16:50:01+02:00, 8713208
2022-05-27 16:51:01+02:00, 8715708
2022-05-27 16:52:01+02:00, 8718296
2022-05-27 16:53:01+02:00, 8720032
2022-05-27 16:54:01+02:00, 8723016
2022-05-27 16:55:01+02:00, 8725336
2022-05-27 16:56:01+02:00, 8727672
2022-05-27 16:57:01+02:00, 8732872
2022-05-27 16:58:01+02:00, 8733280
2022-05-27 16:59:01+02:00, 8735728
2022-05-27 17:00:01+02:00, 8738172
2022-05-27 17:01:01+02:00, 8740816
2022-05-27 17:02:01+02:00, 8743280
2022-05-27 17:03:01+02:00, 8745716
2022-05-27 17:04:01+02:00, 8748164
2022-05-27 17:05:01+02:00, 8750800
2022-05-27 17:06:01+02:00, 8756392
2022-05-27 17:07:01+02:00, 8759640
2022-05-27 17:08:01+02:00, 8759900
2022-05-27 17:09:01+02:00, 8761952
2022-05-27 17:10:01+02:00, 8764280
2022-05-27 17:11:01+02:00, 8766852
2022-05-27 17:12:01+02:00, 8769424
2022-05-27 17:13:01+02:00, 8771704
2022-05-27 17:14:01+02:00, 8774468
2022-05-27 17:15:01+02:00, 8776660
2022-05-27 17:16:01+02:00, 8779144
2022-05-27 17:17:01+02:00, 8781916
2022-05-27 17:18:01+02:00, 8784412
2022-05-27 17:19:01+02:00, 8786840
2022-05-27 17:20:01+02:00, 8789548
2022-05-27 17:21:01+02:00, 8791880
2022-05-27 17:22:01+02:00, 8794408
2022-05-27 17:23:01+02:00, 8799820
2022-05-27 17:24:01+02:00, 8801888
2022-05-27 17:25:01+02:00, 8802220
2022-05-27 17:26:01+02:00, 8804620
2022-05-27 17:27:01+02:00, 8810220
2022-05-27 17:28:01+02:00, 8810736
2022-05-27 17:29:01+02:00, 8811752
2022-05-27 17:30:01+02:00, 8815404
2022-05-27 17:31:01+02:00, 8817700
2022-05-27 17:32:01+02:00, 8820156
2022-05-27 17:33:01+02:00, 8823172
2022-05-27 17:34:01+02:00, 8825536
2022-05-27 17:35:01+02:00, 8828228
2022-05-27 17:36:01+02:00, 8830408
2022-05-27 17:37:01+02:00, 8832996
2022-05-27 17:38:01+02:00, 8835496
2022-05-27 17:39:01+02:00, 8838132
2022-05-27 17:40:01+02:00, 8840604
2022-05-27 17:41:01+02:00, 8843168
2022-05-27 17:42:01+02:00, 8845668
2022-05-27 17:43:01+02:00, 8848328
2022-05-27 17:44:02+02:00, 8850640
2022-05-27 17:45:01+02:00, 8853144
2022-05-27 17:46:01+02:00, 8855668
2022-05-27 17:47:01+02:00, 8858180
2022-05-27 17:48:01+02:00, 8863304
2022-05-27 17:49:01+02:00, 8864260
2022-05-27 17:50:01+02:00, 8865648
2022-05-27 17:51:01+02:00, 8868272
2022-05-27 17:52:01+02:00, 8870816
2022-05-27 17:53:01+02:00, 8873520
2022-05-27 17:54:01+02:00, 8875944
2022-05-27 17:55:01+02:00, 8878884
2022-05-27 17:56:01+02:00, 8880860
2022-05-27 17:57:01+02:00, 8883328
2022-05-27 17:58:01+02:00, 8886160
2022-05-27 17:59:01+02:00, 8888380
2022-05-27 18:00:01+02:00, 8891076
2022-05-27 18:01:01+02:00, 8893240
2022-05-27 18:02:01+02:00, 8895764
2022-05-27 18:03:01+02:00, 8900288
2022-05-27 18:04:01+02:00, 8901184
2022-05-27 18:05:01+02:00, 8904196
2022-05-27 18:06:01+02:00, 8906508
2022-05-27 18:07:01+02:00, 8909820
2022-05-27 18:08:01+02:00, 8912412
2022-05-27 18:09:01+02:00, 8913644
2022-05-27 18:10:01+02:00, 8916088
2022-05-27 18:11:01+02:00, 8918588
2022-05-27 18:12:01+02:00, 8922692
2022-05-27 18:13:01+02:00, 8923532
2022-05-27 18:14:01+02:00, 8928056
2022-05-27 18:15:01+02:00, 8929000
2022-05-27 18:16:01+02:00, 8933276
2022-05-27 18:17:01+02:00, 8934644
2022-05-27 18:18:01+02:00, 8936696
2022-05-27 18:19:01+02:00, 8940252
2022-05-27 18:20:01+02:00, 8944524
2022-05-27 18:21:01+02:00, 8945412
2022-05-27 18:22:01+02:00, 8947296
2022-05-27 18:23:01+02:00, 8949800
2022-05-27 18:24:01+02:00, 8952212
2022-05-27 18:25:01+02:00, 8954664
2022-05-27 18:26:01+02:00, 8957176
2022-05-27 18:27:01+02:00, 8959748
2022-05-27 18:28:01+02:00, 8962172
2022-05-27 18:29:01+02:00, 8964540
2022-05-27 18:30:01+02:00, 8967004
2022-05-27 18:31:01+02:00, 8969592
2022-05-27 18:32:02+02:00, 8972028
2022-05-27 18:33:01+02:00, 8974664
2022-05-27 18:34:01+02:00, 8977232
2022-05-27 18:35:01+02:00, 8977052
2022-05-27 18:36:01+02:00, 8977060
2022-05-27 18:37:01+02:00, 8977076
2022-05-27 18:38:01+02:00, 8977028
2022-05-27 18:39:01+02:00, 8977036
2022-05-27 18:40:01+02:00, 8977056
2022-05-27 18:41:01+02:00, 8977068
2022-05-27 18:42:01+02:00, 8977076
2022-05-27 18:43:01+02:00, 8977028
2022-05-27 18:44:01+02:00, 8977048
2022-05-27 18:45:01+02:00, 8977060
2022-05-27 18:46:01+02:00, 8977072
2022-05-27 18:47:01+02:00, 8977024
2022-05-27 18:48:01+02:00, 8977032
2022-05-27 18:49:01+02:00, 8977044
2022-05-27 18:50:01+02:00, 8977056
2022-05-27 18:51:01+02:00, 8977068
2022-05-27 18:52:01+02:00, 8977028
2022-05-27 18:53:01+02:00, 8977040
2022-05-27 18:54:01+02:00, 8977048
2022-05-27 18:55:02+02:00, 8977080
2022-05-27 18:56:01+02:00, 8977028
2022-05-27 18:57:01+02:00, 8977036
2022-05-27 18:58:01+02:00, 8977056
2022-05-27 18:59:01+02:00, 8977072
2022-05-27 19:00:01+02:00, 8977088
2022-05-27 19:01:01+02:00, 8977032
2022-05-27 19:02:01+02:00, 8977040
2022-05-27 19:03:01+02:00, 8977064
2022-05-27 19:04:01+02:00, 8977076
2022-05-27 19:05:01+02:00, 8977020
2022-05-27 19:06:01+02:00, 8977044
2022-05-27 19:07:01+02:00, 8977056
2022-05-27 19:08:01+02:00, 8977064
2022-05-27 19:09:01+02:00, 8977076
2022-05-27 19:10:01+02:00, 8977024
2022-05-27 19:11:01+02:00, 8977036
2022-05-27 19:12:01+02:00, 8977060
2022-05-27 19:13:01+02:00, 8977068
2022-05-27 19:14:01+02:00, 8977024
2022-05-27 19:15:01+02:00, 8977036
2022-05-27 19:16:01+02:00, 8977060
2022-05-27 19:17:01+02:00, 9012904
2022-05-27 19:18:02+02:00, 9013036
2022-05-27 19:19:01+02:00, 9013004
2022-05-27 19:20:01+02:00, 9012980
2022-05-27 19:21:01+02:00, 9012972
2022-05-27 19:22:01+02:00, 9009184
2022-05-27 19:23:01+02:00, 9009440
2022-05-27 19:24:01+02:00, 9009216
2022-05-27 19:25:01+02:00, 9009504
2022-05-27 19:26:01+02:00, 9009364
2022-05-27 19:27:01+02:00, 9009540
2022-05-27 19:28:01+02:00, 9010036
2022-05-27 19:29:01+02:00, 9012380
2022-05-27 19:30:01+02:00, 9014448
2022-05-27 19:31:01+02:00, 9019332
2022-05-27 19:32:01+02:00, 9019344
2022-05-27 19:33:01+02:00, 9020696
2022-05-27 19:34:01+02:00, 9023112
2022-05-27 19:35:01+02:00, 9025244
2022-05-27 19:36:01+02:00, 9023084
2022-05-27 19:37:01+02:00, 9024728
2022-05-27 19:38:01+02:00, 9027032
2022-05-27 19:39:01+02:00, 9029140
2022-05-27 19:40:01+02:00, 9031236
2022-05-27 19:41:01+02:00, 9033664
2022-05-27 19:42:02+02:00, 9037928
2022-05-27 19:43:01+02:00, 9037804
2022-05-27 19:44:01+02:00, 9040292
2022-05-27 19:45:01+02:00, 9042128
2022-05-27 19:46:01+02:00, 9044320
2022-05-27 19:47:01+02:00, 9046632
2022-05-27 19:48:01+02:00, 9050836
2022-05-27 19:49:01+02:00, 9053368
2022-05-27 19:50:01+02:00, 9055364
2022-05-27 19:51:01+02:00, 9056000
2022-05-27 19:52:01+02:00, 9061304
2022-05-27 19:53:01+02:00, 9061672
2022-05-27 19:54:01+02:00, 9063392
2022-05-27 19:55:01+02:00, 9066276
2022-05-27 19:56:01+02:00, 9068808
2022-05-27 19:57:01+02:00, 9070756
2022-05-27 19:58:01+02:00, 9073152
2022-05-27 19:59:01+02:00, 9075652
2022-05-27 20:00:01+02:00, 9078220
2022-05-27 20:01:01+02:00, 9081512
2022-05-27 20:02:01+02:00, 9083232
2022-05-27 20:03:01+02:00, 9089332
